mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text
48	48	3/8	3/8	9/8	3	1	3/8		1/4	3/2	1198				
48	48	3/4	3/4	9/8	3	1	1/4		1/4	1	1199				
48	48	0	0	9/8	4	1	0					f			
48	48	0	0	9/8	4	1	1/8		1/8	1	1200				
48	48	1/8	1/8	9/8	4	1	1/8		1/8	1	1201				
48	48	1/4	1/4	9/8	4	1	1/8		1/8	1	1202				
48	48	3/8	3/8	9/8	4	1	1/8		1/8	1	1203				
48	48	1/2	1/2	9/8	4	1	1/8		1/8	1	1204				
48	48	5/8	5/8	9/8	4	1	1/8		1/8	1	1205				
48	48	3/4	3/4	9/8	4	1	1/8		1/8	1	1206				
48	48	7/8	7/8	9/8	4	1	1/8		1/8	1	1207				
48	48	1	1	9/8	4	1	1/8		1/8	1	1208				
49	49	0	0	9/8	1	1	1/32		1/32	1	1209				
49	49	1/32	1/32	9/8	1	1	1/32		1/32	1	1210				
49	49	1/16	1/16	9/8	1	1	1/32		1/32	1	1211				
49	49	3/32	3/32	9/8	1	1	1/32		1/32	1	1212				
49	49	1/8	1/8	9/8	1	1	1/32		1/32	1	1213				
49	49	5/32	5/32	9/8	1	1	1/32		1/32	1	1214				
49	49	3/16	3/16	9/8	1	1	1/32		1/32	1	1215				
49	49	7/32	7/32	9/8	1	1	1/32		1/32	1	1216				
49	49	1/4	1/4	9/8	1	1	1/8		1/8	1	1217		articStaccatoAbove		
49	49	3/8	3/8	9/8	1	1	0					sf			
49	49	3/8	3/8	9/8	1	1	3/4		1/2	3/2	1218				
49	49	0	0	9/8	2	1	0					sf			
49	49	0	0	9/8	2	1	3/8		1/4	3/2	1219				
49	49	3/8	3/8	9/8	2	1	1/4		1/4	1	1220				
49	49	5/8	5/8	9/8	2	1	1/16		1/16	1	1221				
49	49	11/16	11/16	9/8	2	1	1/16		1/16	1	1222				
49	49	3/4	3/4	9/8	2	1	1/16		1/16	1	1223				
49	49	13/16	13/16	9/8	2	1	1/32		1/32	1	1224				
49	49	27/32	27/32	9/8	2	1	1/32		1/32	1	1225				
49	49	7/8	7/8	9/8	2	1	1/16		1/16	1	1226				
49	49	15/16	15/16	9/8	2	1	1/16		1/16	1	1227				
49	49	1	1	9/8	2	1	1/16		1/16	1	1228				
49	49	17/16	17/16	9/8	2	1	1/16		1/16	1	1229				
49	49	0	0	9/8	3	1	0					sf			
49	49	0	0	9/8	3	1	3/8		1/4	3/2	1230				
49	49	3/8	3/8	9/8	3	1	1/4		1/4	1	1231				
49	49	5/8	5/8	9/8	3	1	1/16		1/16	1	1232				
49	49	11/16	11/16	9/8	3	1	1/16		1/16	1	1233				
49	49	3/4	3/4	9/8	3	1	1/16		1/16	1	1234				
49	49	13/16	13/16	9/8	3	1	1/32		1/32	1	1235				
49	49	27/32	27/32	9/8	3	1	1/32		1/32	1	1236				
49	49	7/8	7/8	9/8	3	1	1/16		1/16	1	1237				
49	49	15/16	15/16	9/8	3	1	1/16		1/16	1	1238				
49	49	1	1	9/8	3	1	1/16		1/16	1	1239				
49	49	17/16	17/16	9/8	3	1	1/16		1/16	1	1240				
49	49	0	0	9/8	4	1	0					sf			
49	49	0	0	9/8	4	1	1/8		1/8	1	1241				
49	49	1/8	1/8	9/8	4	1	1/8		1/8	1	1242				
49	49	1/4	1/4	9/8	4	1	1/8		1/8	1	1243				
49	49	3/8	3/8	9/8	4	1	1/8		1/8	1	1244				
49	49	1/2	1/2	9/8	4	1	1/8		1/8	1	1245				
49	49	5/8	5/8	9/8	4	1	1/8		1/8	1	1246				
49	49	3/4	3/4	9/8	4	1	1/8		1/8	1	1247				
49	49	7/8	7/8	9/8	4	1	1/8		1/8	1	1248				
49	49	1	1	9/8	4	1	1/8		1/8	1	1249				
50	50	0	0	9/8	1	1	1/32		1/32	1	1250				
50	50	1/32	1/32	9/8	1	1	1/32		1/32	1	1251				
50	50	1/16	1/16	9/8	1	1	1/32		1/32	1	1252				
50	50	3/32	3/32	9/8	1	1	1/32		1/32	1	1253				
50	50	1/8	1/8	9/8	1	1	1/32		1/32	1	1254				
50	50	5/32	5/32	9/8	1	1	1/32		1/32	1	1255				
50	50	3/16	3/16	9/8	1	1	1/32		1/32	1	1256				
50	50	7/32	7/32	9/8	1	1	1/32		1/32	1	1257				
50	50	1/4	1/4	9/8	1	1	1/8		1/8	1	1258		articStaccatoAbove		
50	50	3/8	3/8	9/8	1	1	0					sf			
50	50	3/8	3/8	9/8	1	1	3/4		1/2	3/2	1259				
50	50	0	0	9/8	2	1	0					sf			
50	50	0	0	9/8	2	1	3/8		1/4	3/2	1260				
50	50	3/8	3/8	9/8	2	1	3/8		1/4	3/2	1261				
50	50	3/4	3/4	9/8	2	1	1/8		1/8	1	1262				
50	50	7/8	7/8	9/8	2	1	1/16		1/16	1	1263				
50	50	15/16	15/16	9/8	2	1	1/16		1/16	1	1264				
50	50	1	1	9/8	2	1	1/16		1/16	1	1265				
50	50	17/16	17/16	9/8	2	1	1/16		1/16	1	1266				
50	50	0	0	9/8	3	1	0					sf			
50	50	0	0	9/8	3	1	3/8		1/4	3/2	1267				
50	50	3/8	3/8	9/8	3	1	3/8		1/4	3/2	1268				
50	50	3/4	3/4	9/8	3	1	1/8		1/8	1	1269				
50	50	7/8	7/8	9/8	3	1	1/16		1/16	1	1270				
50	50	15/16	15/16	9/8	3	1	1/16		1/16	1	1271				
50	50	1	1	9/8	3	1	1/16		1/16	1	1272				
50	50	17/16	17/16	9/8	3	1	1/16		1/16	1	1273				
50	50	0	0	9/8	4	1	0					sf			
50	50	0	0	9/8	4	1	1/8		1/8	1	1274				
50	50	1/8	1/8	9/8	4	1	1/8		1/8	1	1275				
50	50	1/4	1/4	9/8	4	1	1/8		1/8	1	1276				
50	50	3/8	3/8	9/8	4	1	1/8		1/8	1	1277				
50	50	1/2	1/2	9/8	4	1	1/8		1/8	1	1278				
50	50	5/8	5/8	9/8	4	1	1/8		1/8	1	1279				
50	50	3/4	3/4	9/8	4	1	1/8		1/8	1	1280				
50	50	7/8	7/8	9/8	4	1	1/8		1/8	1	1281				
50	50	1	1	9/8	4	1	1/8		1/8	1	1282				
51	51	0	0	9/8	1	1	1/32		1/32	1	1283				
51	51	1/32	1/32	9/8	1	1	1/32		1/32	1	1284				
51	51	1/16	1/16	9/8	1	1	1/32		1/32	1	1285				
51	51	3/32	3/32	9/8	1	1	1/32		1/32	1	1286				
51	51	1/8	1/8	9/8	1	1	1/32		1/32	1	1287				
51	51	5/32	5/32	9/8	1	1	1/32		1/32	1	1288				
51	51	3/16	3/16	9/8	1	1	1/32		1/32	1	1289				
51	51	7/32	7/32	9/8	1	1	1/32		1/32	1	1290				
51	51	1/4	1/4	9/8	1	1	1/8		1/8	1	1291		articStaccatoAbove		
51	51	3/8	3/8	9/8	1	1	3/4		1/2	3/2	1292				
51	51	0	0	9/8	2	1	0					sf			
51	51	0	0	9/8	2	1	3/8		1/4	3/2	1293				
51	51	3/8	3/8	9/8	2	1	1/4		1/4	1	1294				
51	51	5/8	5/8	9/8	2	1	1/16		1/16	1	1295				
51	51	11/16	11/16	9/8	2	1	1/16		1/16	1	1296				
51	51	3/4	3/4	9/8	2	1	1/16		1/16	1	1297				
51	51	13/16	13/16	9/8	2	1	1/16		1/16	1	1298				
51	51	7/8	7/8	9/8	2	1	1/16		1/16	1	1299				
51	51	15/16	15/16	9/8	2	1	1/16		1/16	1	1300				
51	51	1	1	9/8	2	1	1/16		1/16	1	1301				
51	51	17/16	17/16	9/8	2	1	1/16		1/16	1	1302				
51	51	0	0	9/8	3	1	0					sf			
51	51	0	0	9/8	3	1	3/8		1/4	3/2	1303				
51	51	3/8	3/8	9/8	3	1	1/4		1/4	1	1304				
51	51	5/8	5/8	9/8	3	1	1/16		1/16	1	1305				
51	51	11/16	11/16	9/8	3	1	1/16		1/16	1	1306				
51	51	3/4	3/4	9/8	3	1	1/16		1/16	1	1307				
51	51	13/16	13/16	9/8	3	1	1/16		1/16	1	1308				
51	51	7/8	7/8	9/8	3	1	1/16		1/16	1	1309				
51	51	15/16	15/16	9/8	3	1	1/16		1/16	1	1310				
51	51	1	1	9/8	3	1	1/16		1/16	1	1311				
51	51	17/16	17/16	9/8	3	1	1/16		1/16	1	1312				
51	51	0	0	9/8	4	1	0					sf			
51	51	0	0	9/8	4	1	1/8		1/8	1	1313				
51	51	1/8	1/8	9/8	4	1	1/8		1/8	1	1314				
51	51	1/4	1/4	9/8	4	1	1/8		1/8	1	1315				
51	51	3/8	3/8	9/8	4	1	1/8		1/8	1	1316				
51	51	1/2	1/2	9/8	4	1	1/8		1/8	1	1317				
51	51	5/8	5/8	9/8	4	1	1/8		1/8	1	1318				
51	51	3/4	3/4	9/8	4	1	1/8		1/8	1	1319				
51	51	7/8	7/8	9/8	4	1	1/8		1/8	1	1320				
51	51	1	1	9/8	4	1	1/8		1/8	1	1321				
52	52	0	0	9/8	1	1	1/32		1/32	1	1322				
52	52	1/32	1/32	9/8	1	1	1/32		1/32	1	1323				
52	52	1/16	1/16	9/8	1	1	1/32		1/32	1	1324				
52	52	3/32	3/32	9/8	1	1	1/32		1/32	1	1325				
52	52	1/8	1/8	9/8	1	1	1/32		1/32	1	1326				
52	52	5/32	5/32	9/8	1	1	1/32		1/32	1	1327				
52	52	3/16	3/16	9/8	1	1	1/32		1/32	1	1328				
52	52	7/32	7/32	9/8	1	1	1/32		1/32	1	1329				
52	52	1/4	1/4	9/8	1	1	1/8		1/8	1	1330		articStaccatoAbove		
52	52	3/8	3/8	9/8	1	1	0					sf			
52	52	3/8	3/8	9/8	1	1	3/4		1/2	3/2	1331				
52	52	0	0	9/8	2	1	0					sf			
52	52	0	0	9/8	2	1	3/8		1/4	3/2	1332				
52	52	3/8	3/8	9/8	2	1	3/8		1/4	3/2	1333				
52	52	3/4	3/4	9/8	2	1	1/8		1/8	1	1334				
52	52	7/8	7/8	9/8	2	1	1/16		1/16	1	1335				
52	52	15/16	15/16	9/8	2	1	1/16		1/16	1	1336				
52	52	1	1	9/8	2	1	1/16		1/16	1	1337				
52	52	17/16	17/16	9/8	2	1	1/16		1/16	1	1338				
52	52	0	0	9/8	3	1	0					sf			
52	52	0	0	9/8	3	1	3/8		1/4	3/2	1339				
52	52	3/8	3/8	9/8	3	1	3/8		1/4	3/2	1340				
52	52	3/4	3/4	9/8	3	1	1/8		1/8	1	1341				
52	52	7/8	7/8	9/8	3	1	1/16		1/16	1	1342				
52	52	15/16	15/16	9/8	3	1	1/16		1/16	1	1343				
52	52	1	1	9/8	3	1	1/16		1/16	1	1344				
52	52	17/16	17/16	9/8	3	1	1/16		1/16	1	1345				
52	52	0	0	9/8	4	1	0					sf			
52	52	0	0	9/8	4	1	1/8		1/8	1	1346				
52	52	1/8	1/8	9/8	4	1	1/8		1/8	1	1347				
52	52	1/4	1/4	9/8	4	1	1/8		1/8	1	1348				
52	52	3/8	3/8	9/8	4	1	1/8		1/8	1	1349				
52	52	1/2	1/2	9/8	4	1	1/8		1/8	1	1350				
52	52	5/8	5/8	9/8	4	1	1/8		1/8	1	1351				
52	52	3/4	3/4	9/8	4	1	1/8		1/8	1	1352				
52	52	7/8	7/8	9/8	4	1	1/8		1/8	1	1353				
52	52	1	1	9/8	4	1	1/8		1/8	1	1354		articStaccatoBelow		
53	53	0	0	9/8	1	1	0								
53	53	0	0	9/8	1	1	1/32		1/32	1	1355				
53	53	1/32	1/32	9/8	1	1	1/32		1/32	1	1356				
53	53	1/16	1/16	9/8	1	1	1/32		1/32	1	1357				
53	53	3/32	3/32	9/8	1	1	1/32		1/32	1	1358				
53	53	1/8	1/8	9/8	1	1	1/32		1/32	1	1359				
53	53	5/32	5/32	9/8	1	1	1/32		1/32	1	1360				
53	53	3/16	3/16	9/8	1	1	1/32		1/32	1	1361				
53	53	7/32	7/32	9/8	1	1	1/32		1/32	1	1362				
53	53	1/4	1/4	9/8	1	1	1/8		1/8	1	1363		articStaccatoAbove		
53	53	3/8	3/8	9/8	1	1	3/8		1/4	3/2	1364				
53	53	3/4	3/4	9/8	1	1	1/8		1/8	1	1365				
53	53	7/8	7/8	9/8	1	1	1/8		1/8	1	1366				
53	53	1	1	9/8	1	1	1/8		1/8	1	1367				
53	53	0	0	9/8	2	1	0								
53	53	0	0	9/8	2	1	3/8		1/4	3/2	1368				
53	53	3/8	3/8	9/8	2	1	1/8		1/8	1	1369				
53	53	1/2	1/2	9/8	2	1	1/16		1/16	1	1370				
53	53	9/16	9/16	9/8	2	1	1/16		1/16	1	1371				
53	53	5/8	5/8	9/8	2	1	1/16		1/16	1	1372				
53	53	11/16	11/16	9/8	2	1	1/16		1/16	1	1373				
53	53	3/4	3/4	9/8	2	1	1/16		1/16	1	1374				
53	53	13/16	13/16	9/8	2	1	1/16		1/16	1	1375				
53	53	7/8	7/8	9/8	2	1	1/16		1/16	1	1376				
53	53	15/16	15/16	9/8	2	1	1/16		1/16	1	1377				
53	53	1	1	9/8	2	1	1/16		1/16	1	1378				
53	53	17/16	17/16	9/8	2	1	1/16		1/16	1	1379				
53	53	0	0	9/8	3	1	0								
53	53	0	0	9/8	3	1	3/8		1/4	3/2	1380				
53	53	3/8	3/8	9/8	3	1	1/8		1/8	1	1381				
53	53	1/2	1/2	9/8	3	1	1/16		1/16	1	1382				
53	53	9/16	9/16	9/8	3	1	1/16		1/16	1	1383				
53	53	5/8	5/8	9/8	3	1	1/16		1/16	1	1384				
53	53	11/16	11/16	9/8	3	1	1/16		1/16	1	1385				
53	53	3/4	3/4	9/8	3	1	1/16		1/16	1	1386				
53	53	13/16	13/16	9/8	3	1	1/16		1/16	1	1387				
53	53	7/8	7/8	9/8	3	1	1/16		1/16	1	1388				
53	53	15/16	15/16	9/8	3	1	1/16		1/16	1	1389				
53	53	1	1	9/8	3	1	1/16		1/16	1	1390				
53	53	17/16	17/16	9/8	3	1	1/16		1/16	1	1391				
53	53	0	0	9/8	4	1	0								
53	53	0	0	9/8	4	1	1/8		1/8	1	1392				
53	53	1/8	1/8	9/8	4	1	1/8		1/8	1	1393				
53	53	1/4	1/4	9/8	4	1	1/8		1/8	1	1394				
53	53	3/8	3/8	9/8	4	1	1/8		1/8	1	1395				
53	53	1/2	1/2	9/8	4	1	1/8		1/8	1	1396				
53	53	5/8	5/8	9/8	4	1	1/8		1/8	1	1397				
53	53	3/4	3/4	9/8	4	1	1/8		1/8	1	1398				
53	53	7/8	7/8	9/8	4	1	1/8		1/8	1	1399				
53	53	1	1	9/8	4	1	1/8		1/8	1	1400				
54	54	0	0	9/8	1	1	0					pp			
54	54	0	0	9/8	1	1	3/8		1/4	3/2	1401				
54	54	3/8	3/8	9/8	1	1	3/8		1/4	3/2	1402				
54	54	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1403				
54	54	0	0	9/8	2	1	0					pp			
54	54	0	0	9/8	2	1	1/8		1/8	1	1404		articStaccatoBelow		
54	54	1/8	1/8	9/8	2	1	1/8		1/8	1	1405		articStaccatoBelow		
54	54	1/4	1/4	9/8	2	1	1/8		1/8	1	1406		articStaccatoBelow		
54	54	3/8	3/8	9/8	2	1	3/8		1/4	3/2	1407				
54	54	3/4	3/4	9/8	2	1	3/8		1/4	3/2	1408				
54	54	0	0	9/8	3	1	0					pp			
54	54	0	0	9/8	3	1	1/4		1/4	1	1409				
54	54	0	0	9/8	4	1	0					pp			
54	54	0	0	9/8	4	1	1/32		1/32	1	1410				
54	54	1/32	1/32	9/8	4	1	1/32		1/32	1	1411				
54	54	1/16	1/16	9/8	4	1	1/32		1/32	1	1412				
54	54	3/32	3/32	9/8	4	1	1/32		1/32	1	1413				
54	54	1/8	1/8	9/8	4	1	1/32		1/32	1	1414				
54	54	5/32	5/32	9/8	4	1	1/32		1/32	1	1415				
54	54	3/16	3/16	9/8	4	1	1/32		1/32	1	1416				
54	54	7/32	7/32	9/8	4	1	1/32		1/32	1	1417				
54	54	1/4	1/4	9/8	4	1	1/8		1/8	1	1418		articStaccatoBelow		
55	55	0	0	9/8	1	1	1/4		1/4	1	1419				
55	55	0	0	9/8	2	1	3/8		1/4	3/2	1420				
55	55	3/8	3/8	9/8	2	1	3/8		1/4	3/2	1421				
55	55	3/4	3/4	9/8	2	1	3/8		1/4	3/2	1422				
55	55	0	0	9/8	3	1	3/8		1/4	3/2	1423				
55	55	3/8	3/8	9/8	3	1	3/8		1/4	3/2	1424				
55	55	3/4	3/4	9/8	3	1	3/8		1/4	3/2	1425				
55	55	0	0	9/8	4	1	1/32		1/32	1	1426				
55	55	1/32	1/32	9/8	4	1	1/32		1/32	1	1427				
55	55	1/16	1/16	9/8	4	1	1/32		1/32	1	1428				
55	55	3/32	3/32	9/8	4	1	1/32		1/32	1	1429				
55	55	1/8	1/8	9/8	4	1	1/32		1/32	1	1430				
55	55	5/32	5/32	9/8	4	1	1/32		1/32	1	1431				
55	55	3/16	3/16	9/8	4	1	1/32		1/32	1	1432				
55	55	7/32	7/32	9/8	4	1	1/32		1/32	1	1433				
55	55	1/4	1/4	9/8	4	1	1/8		1/8	1	1434		articStaccatoBelow		
56	56	0	0	9/8	1	1	3/8		1/4	3/2	1435				
56	56	3/8	3/8	9/8	1	1	3/8		1/4	3/2	1436				
56	56	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1437				
56	56	0	0	9/8	2	1	3/8		1/4	3/2	1438				
56	56	3/8	3/8	9/8	2	1	3/8		1/4	3/2	1439				
56	56	3/4	3/4	9/8	2	1	3/8		1/4	3/2	1440				
56	56	0	0	9/8	3	1	1/4		1/4	1	1441				
56	56	0	0	9/8	4	1	1/32		1/32	1	1442				
56	56	1/32	1/32	9/8	4	1	1/32		1/32	1	1443				
56	56	1/16	1/16	9/8	4	1	1/32		1/32	1	1444				
56	56	3/32	3/32	9/8	4	1	1/32		1/32	1	1445				
56	56	1/8	1/8	9/8	4	1	1/32		1/32	1	1446				
56	56	5/32	5/32	9/8	4	1	1/32		1/32	1	1447				
56	56	3/16	3/16	9/8	4	1	1/32		1/32	1	1448				
56	56	7/32	7/32	9/8	4	1	1/32		1/32	1	1449				
56	56	1/4	1/4	9/8	4	1	1/8		1/8	1	1450		articStaccatoBelow		
57	57	0	0	9/8	1	1	1/4		1/4	1	1451				
57	57	0	0	9/8	2	1	3/8		1/4	3/2	1452				
57	57	3/8	3/8	9/8	2	1	3/8		1/4	3/2	1453				
57	57	3/4	3/4	9/8	2	1	3/8		1/4	3/2	1454				
57	57	0	0	9/8	3	1	3/8		1/4	3/2	1455				
57	57	3/8	3/8	9/8	3	1	3/8		1/4	3/2	1456				
57	57	3/4	3/4	9/8	3	1	3/8		1/4	3/2	1457				
57	57	0	0	9/8	4	1	1/32		1/32	1	1458				
57	57	1/32	1/32	9/8	4	1	1/32		1/32	1	1459				
57	57	1/16	1/16	9/8	4	1	1/32		1/32	1	1460				
57	57	3/32	3/32	9/8	4	1	1/32		1/32	1	1461				
57	57	1/8	1/8	9/8	4	1	1/32		1/32	1	1462				
57	57	5/32	5/32	9/8	4	1	1/32		1/32	1	1463				
57	57	3/16	3/16	9/8	4	1	1/32		1/32	1	1464				
57	57	7/32	7/32	9/8	4	1	1/32		1/32	1	1465				
57	57	1/4	1/4	9/8	4	1	1/8		1/8	1	1466		articStaccatoBelow		
58	58	0	0	9/8	1	1	0								
58	58	0	0	9/8	1	1	3/8		1/4	3/2	1467				
58	58	3/8	3/8	9/8	1	1	3/8		1/4	3/2	1468				
58	58	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1469				
58	58	0	0	9/8	2	1	0								
58	58	0	0	9/8	2	1	3/8		1/4	3/2	1470				
58	58	3/8	3/8	9/8	2	1	3/8		1/4	3/2	1471				
58	58	3/4	3/4	9/8	2	1	3/8		1/4	3/2	1472				
58	58	0	0	9/8	3	1	0								
58	58	0	0	9/8	3	1	3/8		1/4	3/2	1473				
58	58	3/8	3/8	9/8	3	1	3/8		1/4	3/2	1474				
58	58	3/4	3/4	9/8	3	1	3/8		1/4	3/2	1475				
58	58	0	0	9/8	4	1	0								
58	58	0	0	9/8	4	1	1/32		1/32	1	1476				
58	58	1/32	1/32	9/8	4	1	1/32		1/32	1	1477				
58	58	1/16	1/16	9/8	4	1	1/32		1/32	1	1478				
58	58	3/32	3/32	9/8	4	1	1/32		1/32	1	1479				
58	58	1/8	1/8	9/8	4	1	1/32		1/32	1	1480				
58	58	5/32	5/32	9/8	4	1	1/32		1/32	1	1481				
58	58	3/16	3/16	9/8	4	1	1/32		1/32	1	1482				
58	58	7/32	7/32	9/8	4	1	1/32		1/32	1	1483				
58	58	1/4	1/4	9/8	4	1	1/8		1/8	1	1484		articStaccatoBelow		
59	59	0	0	9/8	1	1	0					f			
59	59	0	0	9/8	1	1	1/4		1/4	1	1485				
59	59	0	0	9/8	2	1	0					f			
59	59	0	0	9/8	2	1	1/4		1/4	1	1486				
59	59	0	0	9/8	3	1	0					f			
59	59	0	0	9/8	3	1	1/4		1/4	1	1487				
59	59	0	0	9/8	4	1	0					f			
59	59	0	0	9/8	4	1	1/4		1/4	1	1488				
60	60	0	0	9/8	1	1	0					p			
60	60	0	0	9/8	1	1	1/4		1/4	1	1489				
60	60	0	0	9/8	2	1	0					p			
60	60	0	0	9/8	2	1	1/4		1/4	1	1490				
60	60	0	0	9/8	3	1	0					p			
60	60	0	0	9/8	3	1	1/4		1/4	1	1491				
60	60	0	0	9/8	4	1	0					p			
60	60	0	0	9/8	4	1	1/4		1/4	1	1492				
61	61	0	0	9/8	1	1	0					pp			
61	61	0	0	9/8	1	1	1/4		1/4	1	1493				
61	61	0	0	9/8	2	1	0					pp			
61	61	0	0	9/8	2	1	1/4		1/4	1	1494				
61	61	0	0	9/8	3	1	0					pp			
61	61	0	0	9/8	3	1	1/4		1/4	1	1495				
61	61	0	0	9/8	4	1	0					pp			
61	61	0	0	9/8	4	1	1/4		1/4	1	1496				
62	62	0	0	9/8	1	1	0					ppp			
62	62	0	0	9/8	1	1	1/4		1/4	1	1497				
62	62	0	0	9/8	2	1	0					ppp			
62	62	0	0	9/8	2	1	1/4		1/4	1	1498				
62	62	0	0	9/8	3	1	0					ppp			
62	62	0	0	9/8	3	1	1/4		1/4	1	1499				
62	62	0	0	9/8	4	1	0					ppp			
62	62	0	0	9/8	4	1	1/4		1/4	1	1500				
63	63	0	0	9/8	2	1	0					pp			
63	63	1/16	1/16	9/8	2	1	1/16		1/16	1	1501				
63	63	1/8	1/8	9/8	2	1	1/16		1/16	1	1502				
63	63	3/16	3/16	9/8	2	1	1/16		1/16	1	1503				
63	63	1/4	1/4	9/8	2	1	1/16		1/16	1	1504				
63	63	5/16	5/16	9/8	2	1	1/16		1/16	1	1505				
63	63	7/16	7/16	9/8	2	1	1/16		1/16	1	1506				
63	63	1/2	1/2	9/8	2	1	1/16		1/16	1	1507				
63	63	9/16	9/16	9/8	2	1	1/16		1/16	1	1508				
63	63	5/8	5/8	9/8	2	1	1/16		1/16	1	1509				
63	63	11/16	11/16	9/8	2	1	1/16		1/16	1	1510				
63	63	13/16	13/16	9/8	2	1	1/16		1/16	1	1511				
63	63	7/8	7/8	9/8	2	1	1/16		1/16	1	1512				
63	63	15/16	15/16	9/8	2	1	1/16		1/16	1	1513				
63	63	1	1	9/8	2	1	1/16		1/16	1	1514				
63	63	17/16	17/16	9/8	2	1	1/16		1/16	1	1515				
63	63	0	0	9/8	3	1	0					pp			
63	63	0	0	9/8	3	1	1/8		1/8	1	1516		articStaccatoBelow		
63	63	1/8	1/8	9/8	3	1	1/8		1/8	1	1517		articStaccatoBelow		
63	63	1/4	1/4	9/8	3	1	1/8		1/8	1	1518		articStaccatoBelow		
63	63	3/8	3/8	9/8	3	1	1/8		1/8	1	1519				
63	63	1/2	1/2	9/8	3	1	1/8		1/8	1	1520				
63	63	5/8	5/8	9/8	3	1	1/8		1/8	1	1521				
63	63	3/4	3/4	9/8	3	1	1/8		1/8	1	1522				
63	63	7/8	7/8	9/8	3	1	1/8		1/8	1	1523				
63	63	1	1	9/8	3	1	1/8		1/8	1	1524				
63	63	0	0	9/8	4	1	0					pp			
63	63	0	0	9/8	4	1	1/8		1/8	1	1525		articStaccatoAbove		
63	63	1/8	1/8	9/8	4	1	1/8		1/8	1	1526		articStaccatoAbove		
63	63	1/4	1/4	9/8	4	1	1/8		1/8	1	1527		articStaccatoAbove		
63	63	3/8	3/8	9/8	4	1	1/8		1/8	1	1528				
63	63	1/2	1/2	9/8	4	1	1/8		1/8	1	1529				
63	63	5/8	5/8	9/8	4	1	1/8		1/8	1	1530				
63	63	3/4	3/4	9/8	4	1	1/8		1/8	1	1531				
63	63	7/8	7/8	9/8	4	1	1/8		1/8	1	1532				
63	63	1	1	9/8	4	1	1/8		1/8	1	1533				
64	64	0	0	9/8	1	1	3/4		1/2	3/2	1534				
64	64	3/4	3/4	9/8	1	1	0					pp			
64	64	3/4	3/4	9/8	1	1	0								
64	64	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1535				
64	64	1/16	1/16	9/8	2	1	1/16		1/16	1	1536				
64	64	1/8	1/8	9/8	2	1	0								
64	64	1/8	1/8	9/8	2	1	1/16		1/16	1	1537				
64	64	3/16	3/16	9/8	2	1	1/16		1/16	1	1538				
64	64	1/4	1/4	9/8	2	1	1/16		1/16	1	1539				
64	64	5/16	5/16	9/8	2	1	1/16		1/16	1	1540				
64	64	7/16	7/16	9/8	2	1	1/16		1/16	1	1541				
64	64	1/2	1/2	9/8	2	1	1/16		1/16	1	1542				
64	64	9/16	9/16	9/8	2	1	1/16		1/16	1	1543				
64	64	5/8	5/8	9/8	2	1	1/16		1/16	1	1544				
64	64	11/16	11/16	9/8	2	1	1/16		1/16	1	1545				
64	64	13/16	13/16	9/8	2	1	1/16		1/16	1	1546				
64	64	7/8	7/8	9/8	2	1	1/16		1/16	1	1547				
64	64	15/16	15/16	9/8	2	1	1/16		1/16	1	1548				
64	64	1	1	9/8	2	1	1/16		1/16	1	1549				
64	64	17/16	17/16	9/8	2	1	1/16		1/16	1	1550				
64	64	0	0	9/8	3	1	1/8		1/8	1	1551				
64	64	1/8	1/8	9/8	3	1	0								
64	64	1/8	1/8	9/8	3	1	1/8		1/8	1	1552				
64	64	1/4	1/4	9/8	3	1	1/8		1/8	1	1553				
64	64	3/8	3/8	9/8	3	1	1/8		1/8	1	1554				
64	64	1/2	1/2	9/8	3	1	1/8		1/8	1	1555				
64	64	5/8	5/8	9/8	3	1	1/8		1/8	1	1556				
64	64	3/4	3/4	9/8	3	1	1/8		1/8	1	1557				
64	64	7/8	7/8	9/8	3	1	1/8		1/8	1	1558				
64	64	1	1	9/8	3	1	1/8		1/8	1	1559				
64	64	0	0	9/8	4	1	1/8		1/8	1	1560				
64	64	1/8	1/8	9/8	4	1	0								
64	64	1/8	1/8	9/8	4	1	1/8		1/8	1	1561				
64	64	1/4	1/4	9/8	4	1	1/8		1/8	1	1562				
64	64	3/8	3/8	9/8	4	1	1/8		1/8	1	1563				
64	64	1/2	1/2	9/8	4	1	1/8		1/8	1	1564				
64	64	5/8	5/8	9/8	4	1	1/8		1/8	1	1565				
64	64	3/4	3/4	9/8	4	1	1/8		1/8	1	1566				
64	64	7/8	7/8	9/8	4	1	1/8		1/8	1	1567				
64	64	1	1	9/8	4	1	1/8		1/8	1	1568				
65	65	0	0	9/8	1	1	3/8		1/4	3/2	1569				
65	65	3/8	3/8	9/8	1	1	3/8		1/4	3/2	1570				
65	65	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1571				
65	65	1/16	1/16	9/8	2	1	1/16		1/16	1	1572				
65	65	1/8	1/8	9/8	2	1	1/16		1/16	1	1573				
65	65	3/16	3/16	9/8	2	1	1/16		1/16	1	1574				
