mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	Trill:trill
176	176	1/4	1/4	3/8	3	1	1/16		1/16	1	1972				
176	176	5/16	5/16	3/8	3	1	1/16		1/16	1	1973				
176	176	0	0	3/8	4	1	1/16		1/16	1	1974				
176	176	1/16	1/16	3/8	4	1	1/16		1/16	1	1975				
176	176	1/8	1/8	3/8	4	1	1/16		1/16	1	1976				
176	176	3/16	3/16	3/8	4	1	1/16		1/16	1	1977				
176	176	1/4	1/4	3/8	4	1	1/16		1/16	1	1978				
176	176	5/16	5/16	3/8	4	1	1/16		1/16	1	1979				
177	177	0	0	3/8	1	1	1/8		1/8	1	1980				
177	177	3/16	3/16	3/8	1	1	1/16		1/16	1	1981				
177	177	1/4	1/4	3/8	1	1	1/16		1/16	1	1982				
177	177	5/16	5/16	3/8	1	1	1/16		1/16	1	1983				
177	177	0	0	3/8	2	1	1/8		1/8	1	1984				
177	177	3/16	3/16	3/8	2	1	1/16		1/16	1	1985				
177	177	1/4	1/4	3/8	2	1	1/16		1/16	1	1986				
177	177	5/16	5/16	3/8	2	1	1/16		1/16	1	1987				
177	177	0	0	3/8	3	1	1/8		1/8	1	1988				
177	177	3/16	3/16	3/8	3	1	1/16		1/16	1	1989				
177	177	1/4	1/4	3/8	3	1	1/16		1/16	1	1990				
177	177	5/16	5/16	3/8	3	1	1/16		1/16	1	1991				
177	177	0	0	3/8	4	1	1/16		1/16	1	1992				
177	177	1/16	1/16	3/8	4	1	1/16		1/16	1	1993				
177	177	1/8	1/8	3/8	4	1	1/16		1/16	1	1994				
177	177	3/16	3/16	3/8	4	1	1/16		1/16	1	1995				
177	177	1/4	1/4	3/8	4	1	1/16		1/16	1	1996				
177	177	5/16	5/16	3/8	4	1	1/16		1/16	1	1997				
178	178	0	0	3/8	1	1	0							cresc.	
178	178	0	0	3/8	1	1	1/16		1/16	1	1998				
178	178	1/16	1/16	3/8	1	1	1/16		1/16	1	1999				
178	178	1/8	1/8	3/8	1	1	1/16		1/16	1	2000				
178	178	3/16	3/16	3/8	1	1	1/16		1/16	1	2001				
178	178	1/4	1/4	3/8	1	1	1/16		1/16	1	2002				
178	178	5/16	5/16	3/8	1	1	1/16		1/16	1	2003				
178	178	0	0	3/8	2	1	0							cresc.	
178	178	0	0	3/8	2	1	1/16		1/16	1	2004				
178	178	1/16	1/16	3/8	2	1	1/16		1/16	1	2005				
178	178	1/8	1/8	3/8	2	1	1/16		1/16	1	2006				
178	178	3/16	3/16	3/8	2	1	1/16		1/16	1	2007				
178	178	1/4	1/4	3/8	2	1	1/16		1/16	1	2008				
178	178	5/16	5/16	3/8	2	1	1/16		1/16	1	2009				
178	178	0	0	3/8	3	1	0							cresc.	
178	178	0	0	3/8	3	1	1/16		1/16	1	2010				
178	178	1/16	1/16	3/8	3	1	1/16		1/16	1	2011				
178	178	1/8	1/8	3/8	3	1	1/16		1/16	1	2012				
178	178	3/16	3/16	3/8	3	1	1/16		1/16	1	2013				
178	178	1/4	1/4	3/8	3	1	1/16		1/16	1	2014				
178	178	5/16	5/16	3/8	3	1	1/16		1/16	1	2015				
178	178	0	0	3/8	4	1	0							cresc.	
178	178	0	0	3/8	4	1	1/16		1/16	1	2016				
178	178	1/16	1/16	3/8	4	1	1/16		1/16	1	2017				
178	178	1/8	1/8	3/8	4	1	1/16		1/16	1	2018				
178	178	3/16	3/16	3/8	4	1	1/16		1/16	1	2019				
178	178	1/4	1/4	3/8	4	1	1/16		1/16	1	2020				
178	178	5/16	5/16	3/8	4	1	1/16		1/16	1	2021				
179	179	0	0	3/8	1	1	1/16		1/16	1	2022				
179	179	1/16	1/16	3/8	1	1	1/16		1/16	1	2023				
179	179	1/8	1/8	3/8	1	1	1/16		1/16	1	2024				
179	179	3/16	3/16	3/8	1	1	1/16		1/16	1	2025				
179	179	1/4	1/4	3/8	1	1	1/16		1/16	1	2026				
179	179	5/16	5/16	3/8	1	1	1/16		1/16	1	2027				
179	179	0	0	3/8	2	1	1/16		1/16	1	2028				
179	179	1/16	1/16	3/8	2	1	1/16		1/16	1	2029				
179	179	1/8	1/8	3/8	2	1	1/16		1/16	1	2030				
179	179	3/16	3/16	3/8	2	1	1/16		1/16	1	2031				
179	179	1/4	1/4	3/8	2	1	1/16		1/16	1	2032				
179	179	5/16	5/16	3/8	2	1	1/16		1/16	1	2033				
179	179	0	0	3/8	3	1	1/16		1/16	1	2034				
179	179	1/16	1/16	3/8	3	1	1/16		1/16	1	2035				
179	179	1/8	1/8	3/8	3	1	1/16		1/16	1	2036				
179	179	3/16	3/16	3/8	3	1	1/16		1/16	1	2037				
179	179	1/4	1/4	3/8	3	1	1/16		1/16	1	2038				
179	179	5/16	5/16	3/8	3	1	1/16		1/16	1	2039				
179	179	0	0	3/8	4	1	1/16		1/16	1	2040				
179	179	1/16	1/16	3/8	4	1	1/16		1/16	1	2041				
179	179	1/8	1/8	3/8	4	1	1/16		1/16	1	2042				
179	179	3/16	3/16	3/8	4	1	1/16		1/16	1	2043				
179	179	1/4	1/4	3/8	4	1	1/16		1/16	1	2044				
179	179	5/16	5/16	3/8	4	1	1/16		1/16	1	2045				
180	180	0	0	3/8	1	1	0					f			
180	180	0	0	3/8	1	1	1/8		1/8	1	2046				
180	180	1/8	1/8	3/8	1	1	1/8		1/8	1	2047				
180	180	0	0	3/8	2	1	0					f			
180	180	0	0	3/8	2	1	1/8		1/8	1	2048				
180	180	1/8	1/8	3/8	2	1	1/8		1/8	1	2049				
180	180	0	0	3/8	3	1	0					f			
180	180	0	0	3/8	3	1	1/8		1/8	1	2050				
180	180	1/8	1/8	3/8	3	1	1/8		1/8	1	2051				
180	180	0	0	3/8	4	1	0					f			
180	180	0	0	3/8	4	1	1/8		1/8	1	2052				
180	180	1/8	1/8	3/8	4	1	1/8		1/8	1	2053				
181	181	0	0	3/8	4	1	0					f			
181	181	0	0	3/8	4	1	1/8		1/8	1	2054				
181	181	1/8	1/8	3/8	4	1	1/8		1/8	1	2055				
181	181	1/4	1/4	3/8	4	1	1/8		1/8	1	2056				
182	182	0	0	3/8	3	1	0					f			
182	182	0	0	3/8	3	1	1/8		1/8	1	2057				
182	182	1/8	1/8	3/8	3	1	1/8		1/8	1	2058				
182	182	1/4	1/4	3/8	3	1	1/8		1/8	1	2059				
182	182	0	0	3/8	4	1	1/8		1/8	1	2060				
182	182	1/8	1/8	3/8	4	1	1/8		1/8	1	2061				
182	182	1/4	1/4	3/8	4	1	1/16		1/16	1	2062				
182	182	5/16	5/16	3/8	4	1	1/16		1/16	1	2063				
183	183	0	0	3/8	2	1	0					f			
183	183	0	0	3/8	2	1	1/8		1/8	1	2064				
183	183	1/8	1/8	3/8	2	1	1/8		1/8	1	2065				
183	183	1/4	1/4	3/8	2	1	1/8		1/8	1	2066				
183	183	0	0	3/8	3	1	1/8		1/8	1	2067				
183	183	1/8	1/8	3/8	3	1	1/8		1/8	1	2068				
183	183	1/4	1/4	3/8	3	1	1/16		1/16	1	2069				
183	183	5/16	5/16	3/8	3	1	1/16		1/16	1	2070				
183	183	0	0	3/8	4	1	1/8		1/8	1	2071				
183	183	1/8	1/8	3/8	4	1	1/8		1/8	1	2072				
183	183	1/4	1/4	3/8	4	1	1/16		1/16	1	2073				
183	183	5/16	5/16	3/8	4	1	1/16		1/16	1	2074				
184	184	0	0	3/8	1	1	0					f			
184	184	0	0	3/8	1	1	1/8		1/8	1	2075				
184	184	1/8	1/8	3/8	1	1	1/8		1/8	1	2076				
184	184	1/4	1/4	3/8	1	1	1/8		1/8	1	2077				
184	184	0	0	3/8	2	1	1/8		1/8	1	2078				
184	184	1/8	1/8	3/8	2	1	1/16		1/16	1	2079				
184	184	3/16	3/16	3/8	2	1	1/16		1/16	1	2080				
184	184	1/4	1/4	3/8	2	1	1/16		1/16	1	2081				
184	184	5/16	5/16	3/8	2	1	1/16		1/16	1	2082				
184	184	0	0	3/8	3	1	1/8		1/8	1	2083				
184	184	1/8	1/8	3/8	3	1	1/16		1/16	1	2084				
184	184	3/16	3/16	3/8	3	1	1/16		1/16	1	2085				
184	184	1/4	1/4	3/8	3	1	1/16		1/16	1	2086				
184	184	5/16	5/16	3/8	3	1	1/16		1/16	1	2087				
184	184	0	0	3/8	4	1	1/8		1/8	1	2088				
184	184	1/8	1/8	3/8	4	1	1/16		1/16	1	2089				
184	184	3/16	3/16	3/8	4	1	1/16		1/16	1	2090				
184	184	1/4	1/4	3/8	4	1	1/16		1/16	1	2091				
184	184	5/16	5/16	3/8	4	1	1/16		1/16	1	2092				
185	185	0	0	3/8	1	1	0					sf			
185	185	0	0	3/8	1	1	1/4		1/4	1	2093				
185	185	1/4	1/4	3/8	1	1	0					p			
185	185	1/4	1/4	3/8	1	1	0								4
185	185	1/4	1/4	3/8	1	1	1/16		1/16	1	2094				4
185	185	5/16	5/16	3/8	1	1	1/32		1/32	1	2095				4
185	185	11/32	11/32	3/8	1	1	0								4
185	185	11/32	11/32	3/8	1	1	1/32		1/32	1	2096				4
185	185	0	0	3/8	2	1	1/8		1/8	1	2097				
185	185	1/4	1/4	3/8	2	1	0					sf			
185	185	1/4	1/4	3/8	2	1	1/8		1/8	1	2098				
185	185	0	0	3/8	3	1	1/8		1/8	1	2099				
185	185	1/4	1/4	3/8	3	1	0					sf			
185	185	1/4	1/4	3/8	3	1	1/8		1/8	1	2100				
185	185	0	0	3/8	4	1	1/8		1/8	1	2101				
185	185	1/8	1/8	3/8	4	1	0					sfp			
185	185	1/8	1/8	3/8	4	1	1/4		1/4	1	2102				
186	186	0	0	3/8	1	1	1/8		1/8	1	2103				
186	186	1/8	1/8	3/8	1	1	1/8		1/8	1	2104				
186	186	1/4	1/4	3/8	1	1	1/8		1/8	1	2105				
186	186	0	0	3/8	2	1	0					p			
186	186	0	0	3/8	2	1	1/8		1/8	1	2106				
186	186	1/8	1/8	3/8	2	1	1/8		1/8	1	2107				
186	186	1/4	1/4	3/8	2	1	1/8		1/8	1	2108				
186	186	0	0	3/8	3	1	0					p			
186	186	0	0	3/8	3	1	1/8		1/8	1	2109				
186	186	1/8	1/8	3/8	3	1	1/8		1/8	1	2110				
186	186	1/4	1/4	3/8	3	1	1/8		1/8	1	2111				
186	186	0	0	3/8	4	1	3/8		1/4	3/2	2112				
187	187	0	0	3/8	1	1	0					sf			
187	187	0	0	3/8	1	1	1/4		1/4	1	2113				
187	187	1/4	1/4	3/8	1	1	0					p			
187	187	1/4	1/4	3/8	1	1	0								5
187	187	1/4	1/4	3/8	1	1	1/16		1/16	1	2114				5
187	187	5/16	5/16	3/8	1	1	1/32		1/32	1	2115				5
187	187	11/32	11/32	3/8	1	1	0								5
187	187	11/32	11/32	3/8	1	1	1/32		1/32	1	2116				5
187	187	0	0	3/8	2	1	1/8		1/8	1	2117				
187	187	1/4	1/4	3/8	2	1	0					sf			
187	187	1/4	1/4	3/8	2	1	1/8		1/8	1	2118				
187	187	0	0	3/8	3	1	1/8		1/8	1	2119				
187	187	1/4	1/4	3/8	3	1	0					sf			
187	187	1/4	1/4	3/8	3	1	1/8		1/8	1	2120				
187	187	0	0	3/8	4	1	1/8		1/8	1	2121				
187	187	1/8	1/8	3/8	4	1	0					sfp			
187	187	1/8	1/8	3/8	4	1	1/4		1/4	1	2122				
188	188	0	0	3/8	1	1	1/8		1/8	1	2123				
188	188	1/8	1/8	3/8	1	1	1/8		1/8	1	2124				
188	188	1/4	1/4	3/8	1	1	1/8		1/8	1	2125				
188	188	0	0	3/8	2	1	0					p			
188	188	0	0	3/8	2	1	1/8		1/8	1	2126				
188	188	1/8	1/8	3/8	2	1	1/8		1/8	1	2127				
188	188	1/4	1/4	3/8	2	1	1/8		1/8	1	2128				
188	188	0	0	3/8	3	1	0					p			
188	188	0	0	3/8	3	1	1/8		1/8	1	2129				
188	188	1/8	1/8	3/8	3	1	1/8		1/8	1	2130				
188	188	1/4	1/4	3/8	3	1	1/8		1/8	1	2131				
188	188	0	0	3/8	4	1	3/8		1/4	3/2	2132				
189	189	0	0	3/8	1	1	1/4		1/4	1	2133				
189	189	1/4	1/4	3/8	1	1	0								6
189	189	1/4	1/4	3/8	1	1	1/16		1/16	1	2134				6
189	189	5/16	5/16	3/8	1	1	1/32		1/32	1	2135				6
189	189	11/32	11/32	3/8	1	1	0								6
189	189	11/32	11/32	3/8	1	1	1/32		1/32	1	2136				6
189	189	0	0	3/8	2	1	1/8		1/8	1	2137				
189	189	1/8	1/8	3/8	2	1	1/8		1/8	1	2138				
189	189	1/4	1/4	3/8	2	1	1/8		1/8	1	2139				
189	189	0	0	3/8	3	1	1/8		1/8	1	2140				
189	189	1/8	1/8	3/8	3	1	1/8		1/8	1	2141				
189	189	1/4	1/4	3/8	3	1	1/8		1/8	1	2142				
189	189	0	0	3/8	4	1	1/8		1/8	1	2143				
189	189	1/8	1/8	3/8	4	1	1/8		1/8	1	2144				
189	189	1/4	1/4	3/8	4	1	1/8		1/8	1	2145				
190	190	0	0	3/8	1	1	1/8		1/8	1	2146				
190	190	1/4	1/4	3/8	1	1	0					pp			
190	190	1/4	1/4	3/8	1	1	1/8		1/8	1	2147				
190	190	0	0	3/8	2	1	1/8		1/8	1	2148				
190	190	0	0	3/8	3	1	1/8		1/8	1	2149				
190	190	0	0	3/8	4	1	1/8		1/8	1	2150				
191	191	0	0	3/8	1	1	1/16		1/16	1	2151				
191	191	1/16	1/16	3/8	1	1	1/16		1/16	1	2152				
191	191	1/8	1/8	3/8	1	1	1/16		1/16	1	2153				
191	191	3/16	3/16	3/8	1	1	1/16		1/16	1	2154				
191	191	1/4	1/4	3/8	1	1	1/16		1/16	1	2155				
191	191	5/16	5/16	3/8	1	1	1/16		1/16	1	2156				
192	192	0	0	3/8	1	1	1/8		1/8	1	2157				
192	192	1/8	1/8	3/8	1	1	1/8		1/8	1	2158				
192	192	1/4	1/4	3/8	1	1	1/8		1/8	1	2159				
192	192	0	0	3/8	2	1	0					pp			
192	192	0	0	3/8	2	1	1/16		1/16	1	2160				
192	192	1/16	1/16	3/8	2	1	1/16		1/16	1	2161				
192	192	1/8	1/8	3/8	2	1	1/16		1/16	1	2162				
192	192	3/16	3/16	3/8	2	1	1/16		1/16	1	2163				
192	192	1/4	1/4	3/8	2	1	1/16		1/16	1	2164				
192	192	5/16	5/16	3/8	2	1	1/16		1/16	1	2165				
193	193	0	0	3/8	1	1	1/16		1/16	1	2166				
193	193	1/16	1/16	3/8	1	1	1/16		1/16	1	2167				
193	193	1/8	1/8	3/8	1	1	1/16		1/16	1	2168				
193	193	3/16	3/16	3/8	1	1	1/16		1/16	1	2169				
193	193	1/4	1/4	3/8	1	1	1/16		1/16	1	2170				
193	193	5/16	5/16	3/8	1	1	1/16		1/16	1	2171				
193	193	0	0	3/8	2	1	1/8		1/8	1	2172				
193	193	1/8	1/8	3/8	2	1	1/8		1/8	1	2173				
193	193	1/4	1/4	3/8	2	1	1/8		1/8	1	2174				
194	194	0	0	3/8	1	1	1/8		1/8	1	2175				
194	194	1/8	1/8	3/8	1	1	1/8		1/8	1	2176				
194	194	1/4	1/4	3/8	1	1	1/8		1/8	1	2177				
194	194	0	0	3/8	2	1	1/16		1/16	1	2178				
194	194	1/16	1/16	3/8	2	1	1/16		1/16	1	2179				
194	194	1/8	1/8	3/8	2	1	1/16		1/16	1	2180				
194	194	3/16	3/16	3/8	2	1	1/16		1/16	1	2181				
194	194	1/4	1/4	3/8	2	1	1/16		1/16	1	2182				
194	194	5/16	5/16	3/8	2	1	1/16		1/16	1	2183				
195	195	0	0	3/8	1	1	1/8		1/8	1	2184				
195	195	1/8	1/8	3/8	1	1	3/16		1/8	3/2	2185				
195	195	5/16	5/16	3/8	1	1	1/16		1/16	1	2186				
195	195	0	0	3/8	2	1	1/16		1/16	1	2187				
195	195	1/16	1/16	3/8	2	1	1/16		1/16	1	2188				
195	195	1/8	1/8	3/8	2	1	1/16		1/16	1	2189				
195	195	3/16	3/16	3/8	2	1	1/16		1/16	1	2190				
195	195	1/4	1/4	3/8	2	1	1/16		1/16	1	2191				
195	195	5/16	5/16	3/8	2	1	1/16		1/16	1	2192				
196	196	0	0	3/8	1	1	1/8		1/8	1	2193				
196	196	1/8	1/8	3/8	1	1	3/16		1/8	3/2	2194				
196	196	5/16	5/16	3/8	1	1	1/16		1/16	1	2195				
196	196	0	0	3/8	2	1	1/16		1/16	1	2196				
196	196	1/16	1/16	3/8	2	1	1/16		1/16	1	2197				
196	196	1/8	1/8	3/8	2	1	1/16		1/16	1	2198				
196	196	3/16	3/16	3/8	2	1	1/16		1/16	1	2199				
196	196	1/4	1/4	3/8	2	1	1/16		1/16	1	2200				
196	196	5/16	5/16	3/8	2	1	1/16		1/16	1	2201				
197	197	0	0	3/8	1	1	1/16		1/16	1	2202				
197	197	1/16	1/16	3/8	1	1	1/16		1/16	1	2203				
197	197	1/8	1/8	3/8	1	1	1/16		1/16	1	2204				
197	197	3/16	3/16	3/8	1	1	1/16		1/16	1	2205				
197	197	1/4	1/4	3/8	1	1	1/16		1/16	1	2206				
197	197	5/16	5/16	3/8	1	1	1/16		1/16	1	2207				
197	197	0	0	3/8	2	1	1/16		1/16	1	2208				
197	197	1/16	1/16	3/8	2	1	1/16		1/16	1	2209				
197	197	1/8	1/8	3/8	2	1	1/16		1/16	1	2210				
197	197	3/16	3/16	3/8	2	1	1/16		1/16	1	2211				
197	197	1/4	1/4	3/8	2	1	1/16		1/16	1	2212				
197	197	5/16	5/16	3/8	2	1	1/16		1/16	1	2213				
198	198	0	0	3/8	1	1	3/32		1/16	3/2	2214				
198	198	3/32	3/32	3/8	1	1	1/32		1/32	1	2215				
198	198	1/8	1/8	3/8	1	1	1/8		1/8	1	2216				
198	198	0	0	3/8	2	1	1/16		1/16	1	2217				
198	198	1/16	1/16	3/8	2	1	1/16		1/16	1	2218				
198	198	1/8	1/8	3/8	2	1	1/16		1/16	1	2219				
198	198	3/16	3/16	3/8	2	1	1/16		1/16	1	2220				
198	198	1/4	1/4	3/8	2	1	1/16		1/16	1	2221				
198	198	5/16	5/16	3/8	2	1	1/16		1/16	1	2222				
199	199	0	0	3/8	2	1	0					pp			
199	199	0	0	3/8	2	1	1/16		1/16	1	2223				
199	199	1/16	1/16	3/8	2	1	1/16		1/16	1	2224				
199	199	1/8	1/8	3/8	2	1	1/16		1/16	1	2225				
199	199	3/16	3/16	3/8	2	1	1/16		1/16	1	2226				
199	199	1/4	1/4	3/8	2	1	1/16		1/16	1	2227				
199	199	5/16	5/16	3/8	2	1	1/16		1/16	1	2228				
199	199	0	0	3/8	3	1	0					pp			
199	199	0	0	3/8	3	1	1/16		1/16	1	2229				
199	199	1/16	1/16	3/8	3	1	1/16		1/16	1	2230				
199	199	1/8	1/8	3/8	3	1	1/16		1/16	1	2231				
199	199	3/16	3/16	3/8	3	1	1/16		1/16	1	2232				
199	199	1/4	1/4	3/8	3	1	1/16		1/16	1	2233				
199	199	5/16	5/16	3/8	3	1	1/16		1/16	1	2234				
200	200	0	0	3/8	1	1	0					pp			
200	200	0	0	3/8	1	1	1/16		1/16	1	2235				
200	200	1/16	1/16	3/8	1	1	1/16		1/16	1	2236				
200	200	1/8	1/8	3/8	1	1	1/16		1/16	1	2237				
200	200	3/16	3/16	3/8	1	1	1/16		1/16	1	2238				
200	200	1/4	1/4	3/8	1	1	1/16		1/16	1	2239				
200	200	5/16	5/16	3/8	1	1	1/16		1/16	1	2240				
200	200	0	0	3/8	2	1	1/8		1/8	1	2241				
200	200	1/8	1/8	3/8	2	1	1/8		1/8	1	2242				
200	200	1/4	1/4	3/8	2	1	1/8		1/8	1	2243				
200	200	0	0	3/8	3	1	1/8		1/8	1	2244				
200	200	1/8	1/8	3/8	3	1	1/8		1/8	1	2245				
200	200	1/4	1/4	3/8	3	1	1/8		1/8	1	2246				
200	200	0	0	3/8	4	1	0					pp			
200	200	0	0	3/8	4	1	1/8		1/8	1	2247				
200	200	1/8	1/8	3/8	4	1	1/8		1/8	1	2248				
200	200	1/4	1/4	3/8	4	1	1/8		1/8	1	2249				
201	201	0	0	3/8	1	1	1/8		1/8	1	2250				
201	201	0	0	3/8	2	1	1/16		1/16	1	2251				
201	201	1/16	1/16	3/8	2	1	1/16		1/16	1	2252				
201	201	1/8	1/8	3/8	2	1	1/16		1/16	1	2253				
201	201	3/16	3/16	3/8	2	1	1/16		1/16	1	2254				
201	201	1/4	1/4	3/8	2	1	1/16		1/16	1	2255				
201	201	5/16	5/16	3/8	2	1	1/16		1/16	1	2256				
201	201	0	0	3/8	3	1	1/16		1/16	1	2257				
201	201	1/16	1/16	3/8	3	1	1/16		1/16	1	2258				
201	201	1/8	1/8	3/8	3	1	1/16		1/16	1	2259				
201	201	3/16	3/16	3/8	3	1	1/16		1/16	1	2260				
201	201	1/4	1/4	3/8	3	1	1/16		1/16	1	2261				
201	201	5/16	5/16	3/8	3	1	1/16		1/16	1	2262				
201	201	0	0	3/8	4	1	1/8		1/8	1	2263				
202	202	0	0	3/8	1	1	1/16		1/16	1	2264				
202	202	1/16	1/16	3/8	1	1	1/16		1/16	1	2265				
202	202	1/8	1/8	3/8	1	1	1/16		1/16	1	2266				
202	202	3/16	3/16	3/8	1	1	1/16		1/16	1	2267				
202	202	1/4	1/4	3/8	1	1	1/16		1/16	1	2268				
202	202	5/16	5/16	3/8	1	1	1/16		1/16	1	2269				
202	202	0	0	3/8	2	1	1/8		1/8	1	2270				
202	202	1/8	1/8	3/8	2	1	1/8		1/8	1	2271				
202	202	1/4	1/4	3/8	2	1	1/8		1/8	1	2272				
202	202	0	0	3/8	3	1	1/8		1/8	1	2273				
202	202	1/8	1/8	3/8	3	1	1/8		1/8	1	2274				
202	202	1/4	1/4	3/8	3	1	1/8		1/8	1	2275				
202	202	0	0	3/8	4	1	1/8		1/8	1	2276				
202	202	1/8	1/8	3/8	4	1	1/8		1/8	1	2277				
202	202	1/4	1/4	3/8	4	1	1/8		1/8	1	2278				
203	203	0	0	3/8	1	1	1/8		1/8	1	2279				
203	203	0	0	3/8	2	1	1/16		1/16	1	2280				
203	203	1/16	1/16	3/8	2	1	1/16		1/16	1	2281				
203	203	1/8	1/8	3/8	2	1	1/16		1/16	1	2282				
203	203	3/16	3/16	3/8	2	1	1/16		1/16	1	2283				
203	203	1/4	1/4	3/8	2	1	1/16		1/16	1	2284				
203	203	5/16	5/16	3/8	2	1	1/16		1/16	1	2285				
203	203	0	0	3/8	3	1	1/16		1/16	1	2286				
203	203	1/16	1/16	3/8	3	1	1/16		1/16	1	2287				
203	203	1/8	1/8	3/8	3	1	1/16		1/16	1	2288				
203	203	3/16	3/16	3/8	3	1	1/16		1/16	1	2289				
203	203	1/4	1/4	3/8	3	1	1/16		1/16	1	2290				
203	203	5/16	5/16	3/8	3	1	1/16		1/16	1	2291				
204	204	0	0	3/8	1	1	1/16		1/16	1	2292				
204	204	1/16	1/16	3/8	1	1	1/16		1/16	1	2293				
204	204	1/8	1/8	3/8	1	1	1/16		1/16	1	2294				
204	204	3/16	3/16	3/8	1	1	1/16		1/16	1	2295				
204	204	1/4	1/4	3/8	1	1	1/16		1/16	1	2296				
204	204	5/16	5/16	3/8	1	1	1/16		1/16	1	2297				
204	204	0	0	3/8	2	1	1/16		1/16	1	2298				
204	204	1/16	1/16	3/8	2	1	1/16		1/16	1	2299				
204	204	1/8	1/8	3/8	2	1	1/16		1/16	1	2300				
204	204	3/16	3/16	3/8	2	1	1/16		1/16	1	2301				
204	204	1/4	1/4	3/8	2	1	1/16		1/16	1	2302				
204	204	5/16	5/16	3/8	2	1	1/16		1/16	1	2303				
204	204	0	0	3/8	3	1	1/16		1/16	1	2304				
204	204	1/16	1/16	3/8	3	1	1/16		1/16	1	2305				
204	204	1/8	1/8	3/8	3	1	1/16		1/16	1	2306				
204	204	3/16	3/16	3/8	3	1	1/16		1/16	1	2307				
204	204	1/4	1/4	3/8	3	1	1/16		1/16	1	2308				
204	204	5/16	5/16	3/8	3	1	1/16		1/16	1	2309				
205	205	0	0	3/8	1	1	1/16		1/16	1	2310				
205	205	1/16	1/16	3/8	1	1	1/16		1/16	1	2311				
205	205	1/8	1/8	3/8	1	1	1/16		1/16	1	2312				
205	205	3/16	3/16	3/8	1	1	1/16		1/16	1	2313				
205	205	1/4	1/4	3/8	1	1	1/16		1/16	1	2314				
205	205	5/16	5/16	3/8	1	1	1/16		1/16	1	2315				
205	205	0	0	3/8	2	1	1/16		1/16	1	2316				
205	205	1/16	1/16	3/8	2	1	1/16		1/16	1	2317				
205	205	1/8	1/8	3/8	2	1	1/16		1/16	1	2318				
205	205	3/16	3/16	3/8	2	1	1/16		1/16	1	2319				
205	205	1/4	1/4	3/8	2	1	1/16		1/16	1	2320				
205	205	5/16	5/16	3/8	2	1	1/16		1/16	1	2321				
205	205	0	0	3/8	3	1	1/16		1/16	1	2322				
205	205	1/16	1/16	3/8	3	1	1/16		1/16	1	2323				
205	205	1/8	1/8	3/8	3	1	1/16		1/16	1	2324				
205	205	3/16	3/16	3/8	3	1	1/16		1/16	1	2325				
205	205	1/4	1/4	3/8	3	1	1/16		1/16	1	2326				
205	205	5/16	5/16	3/8	3	1	1/16		1/16	1	2327				
206	206	0	0	3/8	1	1	1/8		1/8	1	2328				
206	206	1/8	1/8	3/8	1	1	0					sf			
206	206	1/8	1/8	3/8	1	1	1/4		1/4	1	2329				
206	206	0	0	3/8	2	1	1/8		1/8	1	2330				
206	206	1/8	1/8	3/8	2	1	0					sf			
206	206	1/8	1/8	3/8	2	1	1/4		1/4	1	2331				
206	206	0	0	3/8	3	1	1/8		1/8	1	2332				
206	206	1/8	1/8	3/8	3	1	0					sf			
206	206	1/8	1/8	3/8	3	1	1/4		1/4	1	2333				
207	207	0	0	3/8	1	1	1/8		1/8	1	2334				
207	207	1/8	1/8	3/8	1	1	0					sf			
207	207	1/8	1/8	3/8	1	1	1/4		1/4	1	2335				
207	207	0	0	3/8	2	1	1/8		1/8	1	2336				
207	207	1/8	1/8	3/8	2	1	0					sf			
207	207	1/8	1/8	3/8	2	1	1/4		1/4	1	2337				
207	207	0	0	3/8	3	1	1/8		1/8	1	2338				
207	207	1/8	1/8	3/8	3	1	0					sf			
207	207	1/8	1/8	3/8	3	1	1/4		1/4	1	2339				
208	208	0	0	3/8	1	1	3/32		1/16	3/2	2340				
208	208	3/32	3/32	3/8	1	1	1/32		1/32	1	2341				
