mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
46	46	0	0	9/8	3	1	1/4		1/4	1		0	60	1169
46	46	0	0	9/8	2	1	1/4		1/4	1		-1	65	1167
46	46	0	0	9/8	1	1	3/8		1/4	3/2		0	84	1154
46	46	3/8	3/8	9/8	4	1	1/4		1/4	1		-3	63	1172
46	46	3/8	3/8	9/8	2	1	1/4		1/4	1		3	69	1168
46	46	3/8	3/8	9/8	3	1	1/4		1/4	1		0	72	1170
46	46	3/8	3/8	9/8	2	1	1/4		1/4	1		-1	77	1168
46	46	3/8	3/8	9/8	1	1	1/16		1/16	1		5	83	1155
46	46	7/16	7/16	9/8	1	1	1/16		1/16	1		0	84	1156
46	46	1/2	1/2	9/8	1	1	1/16		1/16	1		2	86	1157
46	46	9/16	9/16	9/8	1	1	1/16		1/16	1		0	84	1158
46	46	5/8	5/8	9/8	1	1	1/16		1/16	1		8	80	1159
46	46	11/16	11/16	9/8	1	1	1/16		1/16	1		3	81	1160
46	46	3/4	3/4	9/8	1	1	1/16		1/16	1		-2	82	1161
46	46	13/16	13/16	9/8	1	1	1/16		1/16	1		3	81	1162
46	46	7/8	7/8	9/8	1	1	1/16		1/16	1		4	76	1163
46	46	15/16	15/16	9/8	1	1	1/16		1/16	1		-1	77	1164
46	46	1	1	9/8	1	1	1/16		1/16	1		1	79	1165
46	46	17/16	17/16	9/8	1	1	1/16		1/16	1		-1	77	1166
47	47	0	0	9/8	4	1	1/4		1/4	1		2	50	1190
47	47	0	0	9/8	2	1	1/4		1/4	1		3	57	1186
47	47	0	0	9/8	3	1	1/4		1/4	1		0	60	1188
47	47	0	0	9/8	2	1	1/4		1/4	1		6	66	1186
47	47	0	0	9/8	1	1	3/8		1/4	3/2		0	84	1173
47	47	3/8	3/8	9/8	4	1	1/4		1/4	1		2	62	1191
47	47	3/8	3/8	9/8	2	1	1/4		1/4	1		3	69	1187
47	47	3/8	3/8	9/8	3	1	1/4		1/4	1		0	72	1189
47	47	3/8	3/8	9/8	2	1	1/4		1/4	1		6	78	1187
47	47	3/8	3/8	9/8	1	1	1/16		1/16	1		5	83	1174
47	47	7/16	7/16	9/8	1	1	1/16		1/16	1		0	84	1175
47	47	1/2	1/2	9/8	1	1	1/16		1/16	1		8	80	1176
47	47	9/16	9/16	9/8	1	1	1/16		1/16	1		3	81	1177
47	47	5/8	5/8	9/8	1	1	1/16		1/16	1		11	77	1178
47	47	11/16	11/16	9/8	1	1	1/16		1/16	1		6	78	1179
47	47	3/4	3/4	9/8	1	1	1/16		1/16	1		7	73	1180
47	47	13/16	13/16	9/8	1	1	1/16		1/16	1		2	74	1181
47	47	7/8	7/8	9/8	1	1	1/16		1/16	1		5	71	1182
47	47	15/16	15/16	9/8	1	1	1/16		1/16	1		0	72	1183
47	47	1	1	9/8	1	1	1/16		1/16	1		3	69	1184
47	47	17/16	17/16	9/8	1	1	1/16		1/16	1		6	66	1185
48	48	0	0	9/8	4	1	1/8		1/8	1		1	43	1200
48	48	0	0	9/8	3	1	3/8		1/4	3/2		2	50	1197
48	48	0	0	9/8	2	1	3/8		1/4	3/2		2	62	1194
48	48	0	0	9/8	1	1	3/4		1/2	3/2	1	2	62	1192
48	48	0	0	9/8	1	1	3/4		1/2	3/2	1	2	74	1192
48	48	1/8	1/8	9/8	4	1	1/8		1/8	1		1	43	1201
48	48	1/4	1/4	9/8	4	1	1/8		1/8	1		1	43	1202
48	48	3/8	3/8	9/8	4	1	1/8		1/8	1		-2	46	1203
48	48	3/8	3/8	9/8	3	1	3/8		1/4	3/2		1	55	1198
48	48	3/8	3/8	9/8	2	1	3/8		1/4	3/2		1	67	1195
48	48	1/2	1/2	9/8	4	1	1/8		1/8	1		-2	46	1204
48	48	5/8	5/8	9/8	4	1	1/8		1/8	1		-2	46	1205
48	48	3/4	3/4	9/8	4	1	1/8		1/8	1		6	42	1206
48	48	3/4	3/4	9/8	3	1	1/4		1/4	1		3	57	1199
48	48	3/4	3/4	9/8	1	1	3/8		1/4	3/2	-1	2	62	1193
48	48	3/4	3/4	9/8	2	1	3/8		1/4	3/2		3	69	1196
48	48	3/4	3/4	9/8	1	1	3/8		1/4	3/2	-1	2	74	1193
48	48	7/8	7/8	9/8	4	1	1/8		1/8	1		6	42	1207
48	48	1	1	9/8	4	1	1/8		1/8	1		6	42	1208
49	49	0	0	9/8	4	1	1/8		1/8	1		1	43	1241
49	49	0	0	9/8	3	1	3/8		1/4	3/2	1	-2	58	1230
49	49	0	0	9/8	2	1	3/8		1/4	3/2	1	-2	70	1219
49	49	0	0	9/8	1	1	1/32		1/32	1		2	74	1209
49	49	1/32	1/32	9/8	1	1	1/32		1/32	1		7	73	1210
49	49	1/16	1/16	9/8	1	1	1/32		1/32	1		2	74	1211
49	49	3/32	3/32	9/8	1	1	1/32		1/32	1		6	78	1212
49	49	1/8	1/8	9/8	4	1	1/8		1/8	1		1	43	1242
49	49	1/8	1/8	9/8	1	1	1/32		1/32	1		1	79	1213
49	49	5/32	5/32	9/8	1	1	1/32		1/32	1		6	78	1214
49	49	3/16	3/16	9/8	1	1	1/32		1/32	1		1	79	1215
49	49	7/32	7/32	9/8	1	1	1/32		1/32	1		3	81	1216
49	49	1/4	1/4	9/8	4	1	1/8		1/8	1		1	43	1243
49	49	1/4	1/4	9/8	1	1	1/8		1/8	1		-2	82	1217
49	49	3/8	3/8	9/8	4	1	1/8		1/8	1		-2	46	1244
49	49	3/8	3/8	9/8	3	1	1/4		1/4	1	-1	-2	58	1231
49	49	3/8	3/8	9/8	1	1	3/4		1/2	3/2		2	62	1218
49	49	3/8	3/8	9/8	2	1	1/4		1/4	1	-1	-2	70	1220
49	49	3/8	3/8	9/8	1	1	3/4		1/2	3/2		2	74	1218
49	49	1/2	1/2	9/8	4	1	1/8		1/8	1		-2	46	1245
49	49	5/8	5/8	9/8	4	1	1/8		1/8	1		-2	46	1246
49	49	5/8	5/8	9/8	3	1	1/16		1/16	1		3	57	1232
49	49	5/8	5/8	9/8	2	1	1/16		1/16	1		3	69	1221
49	49	11/16	11/16	9/8	3	1	1/16		1/16	1		1	55	1233
49	49	11/16	11/16	9/8	2	1	1/16		1/16	1		1	67	1222
49	49	3/4	3/4	9/8	4	1	1/8		1/8	1		2	50	1247
49	49	3/4	3/4	9/8	3	1	1/16		1/16	1		1	55	1234
49	49	3/4	3/4	9/8	2	1	1/16		1/16	1		1	67	1223
49	49	13/16	13/16	9/8	3	1	1/32		1/32	1		3	57	1235
49	49	13/16	13/16	9/8	2	1	1/32		1/32	1		3	69	1224
49	49	27/32	27/32	9/8	3	1	1/32		1/32	1		1	55	1236
49	49	27/32	27/32	9/8	2	1	1/32		1/32	1		1	67	1225
49	49	7/8	7/8	9/8	4	1	1/8		1/8	1		2	50	1248
49	49	7/8	7/8	9/8	3	1	1/16		1/16	1		6	54	1237
49	49	7/8	7/8	9/8	2	1	1/16		1/16	1		-1	65	1226
49	49	15/16	15/16	9/8	3	1	1/16		1/16	1		1	55	1238
49	49	15/16	15/16	9/8	2	1	1/16		1/16	1		1	67	1227
49	49	1	1	9/8	4	1	1/8		1/8	1		2	50	1249
49	49	1	1	9/8	3	1	1/16		1/16	1		-2	58	1239
49	49	1	1	9/8	2	1	1/16		1/16	1		-2	70	1228
49	49	17/16	17/16	9/8	3	1	1/16		1/16	1		3	57	1240
49	49	17/16	17/16	9/8	2	1	1/16		1/16	1		3	69	1229
50	50	0	0	9/8	4	1	1/8		1/8	1		3	45	1274
50	50	0	0	9/8	3	1	3/8		1/4	3/2		1	55	1267
50	50	0	0	9/8	2	1	3/8		1/4	3/2		1	67	1260
50	50	0	0	9/8	1	1	1/32		1/32	1		2	74	1250
50	50	1/32	1/32	9/8	1	1	1/32		1/32	1		7	73	1251
50	50	1/16	1/16	9/8	1	1	1/32		1/32	1		2	74	1252
50	50	3/32	3/32	9/8	1	1	1/32		1/32	1		4	76	1253
50	50	1/8	1/8	9/8	4	1	1/8		1/8	1		3	45	1275
50	50	1/8	1/8	9/8	1	1	1/32		1/32	1		6	78	1254
50	50	5/32	5/32	9/8	1	1	1/32		1/32	1		4	76	1255
50	50	3/16	3/16	9/8	1	1	1/32		1/32	1		6	78	1256
50	50	7/32	7/32	9/8	1	1	1/32		1/32	1		1	79	1257
50	50	1/4	1/4	9/8	4	1	1/8		1/8	1		3	45	1276
50	50	1/4	1/4	9/8	1	1	1/8		1/8	1		3	81	1258
50	50	3/8	3/8	9/8	4	1	1/8		1/8	1		0	48	1277
50	50	3/8	3/8	9/8	3	1	3/8		1/4	3/2	1	6	54	1268
50	50	3/8	3/8	9/8	1	1	3/4		1/2	3/2		2	62	1259
50	50	3/8	3/8	9/8	2	1	3/8		1/4	3/2	1	6	66	1261
50	50	3/8	3/8	9/8	1	1	3/4		1/2	3/2		2	74	1259
50	50	1/2	1/2	9/8	4	1	1/8		1/8	1		0	48	1278
50	50	5/8	5/8	9/8	4	1	1/8		1/8	1		0	48	1279
50	50	3/4	3/4	9/8	4	1	1/8		1/8	1		2	50	1280
50	50	3/4	3/4	9/8	3	1	1/8		1/8	1	-1	6	54	1269
50	50	3/4	3/4	9/8	2	1	1/8		1/8	1	-1	6	66	1262
50	50	7/8	7/8	9/8	4	1	1/8		1/8	1		2	50	1281
50	50	7/8	7/8	9/8	3	1	1/16		1/16	1		6	54	1270
50	50	7/8	7/8	9/8	2	1	1/16		1/16	1		6	66	1263
50	50	15/16	15/16	9/8	3	1	1/16		1/16	1		1	55	1271
50	50	15/16	15/16	9/8	2	1	1/16		1/16	1		1	67	1264
50	50	1	1	9/8	4	1	1/8		1/8	1		2	50	1282
50	50	1	1	9/8	3	1	1/16		1/16	1		3	57	1272
50	50	1	1	9/8	2	1	1/16		1/16	1		3	69	1265
50	50	17/16	17/16	9/8	3	1	1/16		1/16	1		-2	58	1273
50	50	17/16	17/16	9/8	2	1	1/16		1/16	1		-2	70	1266
51	51	0	0	9/8	4	1	1/8		1/8	1		6	42	1313
51	51	0	0	9/8	3	1	3/8		1/4	3/2	1	0	60	1303
51	51	0	0	9/8	2	1	3/8		1/4	3/2	1	0	72	1293
51	51	0	0	9/8	1	1	1/32		1/32	1		2	74	1283
51	51	1/32	1/32	9/8	1	1	1/32		1/32	1		7	73	1284
51	51	1/16	1/16	9/8	1	1	1/32		1/32	1		2	74	1285
51	51	3/32	3/32	9/8	1	1	1/32		1/32	1		4	76	1286
51	51	1/8	1/8	9/8	4	1	1/8		1/8	1		6	42	1314
51	51	1/8	1/8	9/8	1	1	1/32		1/32	1		6	78	1287
51	51	5/32	5/32	9/8	1	1	1/32		1/32	1		4	76	1288
51	51	3/16	3/16	9/8	1	1	1/32		1/32	1		6	78	1289
51	51	7/32	7/32	9/8	1	1	1/32		1/32	1		1	79	1290
51	51	1/4	1/4	9/8	4	1	1/8		1/8	1		6	42	1315
51	51	1/4	1/4	9/8	1	1	1/8		1/8	1		3	81	1291
51	51	3/8	3/8	9/8	4	1	1/8		1/8	1		3	45	1316
51	51	3/8	3/8	9/8	3	1	1/4		1/4	1	-1	0	60	1304
51	51	3/8	3/8	9/8	1	1	3/4		1/2	3/2		6	66	1292
51	51	3/8	3/8	9/8	2	1	1/4		1/4	1	-1	0	72	1294
51	51	1/2	1/2	9/8	4	1	1/8		1/8	1		3	45	1317
51	51	5/8	5/8	9/8	4	1	1/8		1/8	1		3	45	1318
51	51	5/8	5/8	9/8	3	1	1/16		1/16	1		2	62	1305
51	51	5/8	5/8	9/8	2	1	1/16		1/16	1		2	74	1295
51	51	11/16	11/16	9/8	3	1	1/16		1/16	1		0	60	1306
51	51	11/16	11/16	9/8	2	1	1/16		1/16	1		0	72	1296
51	51	3/4	3/4	9/8	4	1	1/8		1/8	1		2	50	1319
51	51	3/4	3/4	9/8	3	1	1/16		1/16	1		5	59	1307
51	51	3/4	3/4	9/8	2	1	1/16		1/16	1		5	71	1297
51	51	13/16	13/16	9/8	3	1	1/16		1/16	1		0	60	1308
51	51	13/16	13/16	9/8	2	1	1/16		1/16	1		0	72	1298
51	51	7/8	7/8	9/8	4	1	1/8		1/8	1		2	50	1320
51	51	7/8	7/8	9/8	3	1	1/16		1/16	1		2	62	1309
51	51	7/8	7/8	9/8	2	1	1/16		1/16	1		2	74	1299
51	51	15/16	15/16	9/8	3	1	1/16		1/16	1		0	60	1310
51	51	15/16	15/16	9/8	2	1	1/16		1/16	1		0	72	1300
51	51	1	1	9/8	4	1	1/8		1/8	1		2	50	1321
51	51	1	1	9/8	3	1	1/16		1/16	1		-3	63	1311
51	51	1	1	9/8	2	1	1/16		1/16	1		-3	75	1301
51	51	17/16	17/16	9/8	3	1	1/16		1/16	1		2	62	1312
51	51	17/16	17/16	9/8	2	1	1/16		1/16	1		2	74	1302
52	52	0	0	9/8	4	1	1/8		1/8	1		-1	41	1346
52	52	0	0	9/8	3	1	3/8		1/4	3/2		0	60	1339
52	52	0	0	9/8	2	1	3/8		1/4	3/2		0	72	1332
52	52	0	0	9/8	1	1	1/32		1/32	1		2	74	1322
52	52	1/32	1/32	9/8	1	1	1/32		1/32	1		7	73	1323
52	52	1/16	1/16	9/8	1	1	1/32		1/32	1		2	74	1324
52	52	3/32	3/32	9/8	1	1	1/32		1/32	1		-3	75	1325
52	52	1/8	1/8	9/8	4	1	1/8		1/8	1		-1	41	1347
52	52	1/8	1/8	9/8	1	1	1/32		1/32	1		-1	77	1326
52	52	5/32	5/32	9/8	1	1	1/32		1/32	1		-3	75	1327
52	52	3/16	3/16	9/8	1	1	1/32		1/32	1		-1	77	1328
52	52	7/32	7/32	9/8	1	1	1/32		1/32	1		1	79	1329
52	52	1/4	1/4	9/8	4	1	1/8		1/8	1		-1	41	1348
52	52	1/4	1/4	9/8	1	1	1/8		1/8	1		-4	80	1330
52	52	3/8	3/8	9/8	4	1	1/8		1/8	1		-4	44	1349
52	52	3/8	3/8	9/8	3	1	3/8		1/4	3/2	1	5	59	1340
52	52	3/8	3/8	9/8	1	1	3/4		1/2	3/2		-1	65	1331
52	52	3/8	3/8	9/8	2	1	3/8		1/4	3/2	1	5	71	1333
52	52	1/2	1/2	9/8	4	1	1/8		1/8	1		-4	44	1350
52	52	5/8	5/8	9/8	4	1	1/8		1/8	1		-4	44	1351
52	52	3/4	3/4	9/8	4	1	1/8		1/8	1		2	50	1352
52	52	3/4	3/4	9/8	3	1	1/8		1/8	1	-1	5	59	1341
52	52	3/4	3/4	9/8	2	1	1/8		1/8	1	-1	5	71	1334
52	52	7/8	7/8	9/8	4	1	1/8		1/8	1		2	50	1353
52	52	7/8	7/8	9/8	3	1	1/16		1/16	1		5	59	1342
52	52	7/8	7/8	9/8	2	1	1/16		1/16	1		5	71	1335
52	52	15/16	15/16	9/8	3	1	1/16		1/16	1		0	60	1343
52	52	15/16	15/16	9/8	2	1	1/16		1/16	1		0	72	1336
52	52	1	1	9/8	4	1	1/8		1/8	1		0	48	1354
52	52	1	1	9/8	3	1	1/16		1/16	1		2	62	1344
52	52	1	1	9/8	2	1	1/16		1/16	1		2	74	1337
52	52	17/16	17/16	9/8	3	1	1/16		1/16	1		-3	63	1345
52	52	17/16	17/16	9/8	2	1	1/16		1/16	1		-3	75	1338
53	53	0	0	9/8	4	1	1/8		1/8	1		5	47	1392
53	53	0	0	9/8	3	1	3/8		1/4	3/2	1	-1	65	1380
53	53	0	0	9/8	2	1	3/8		1/4	3/2	1	-1	77	1368
53	53	0	0	9/8	1	1	1/32		1/32	1		1	79	1355
53	53	1/32	1/32	9/8	1	1	1/32		1/32	1		6	78	1356
53	53	1/16	1/16	9/8	1	1	1/32		1/32	1		1	79	1357
53	53	3/32	3/32	9/8	1	1	1/32		1/32	1		3	81	1358
53	53	1/8	1/8	9/8	4	1	1/8		1/8	1		5	47	1393
53	53	1/8	1/8	9/8	1	1	1/32		1/32	1		5	83	1359
53	53	5/32	5/32	9/8	1	1	1/32		1/32	1		3	81	1360
53	53	3/16	3/16	9/8	1	1	1/32		1/32	1		5	83	1361
53	53	7/32	7/32	9/8	1	1	1/32		1/32	1		0	84	1362
53	53	1/4	1/4	9/8	4	1	1/8		1/8	1		5	47	1394
53	53	1/4	1/4	9/8	1	1	1/8		1/8	1		2	86	1363
53	53	3/8	3/8	9/8	4	1	1/8		1/8	1		2	50	1395
53	53	3/8	3/8	9/8	1	1	3/8		1/4	3/2	1	5	59	1364
53	53	3/8	3/8	9/8	3	1	1/8		1/8	1	0	-1	65	1381
53	53	3/8	3/8	9/8	2	1	1/8		1/8	1	-1	-1	77	1369
53	53	1/2	1/2	9/8	4	1	1/8		1/8	1		2	50	1396
53	53	1/2	1/2	9/8	3	1	1/16		1/16	1	-1	-1	65	1382
53	53	1/2	1/2	9/8	2	1	1/16		1/16	1		-1	77	1370
53	53	9/16	9/16	9/8	3	1	1/16		1/16	1		2	62	1383
53	53	9/16	9/16	9/8	2	1	1/16		1/16	1		2	74	1371
53	53	5/8	5/8	9/8	4	1	1/8		1/8	1		2	50	1397
53	53	5/8	5/8	9/8	3	1	1/16		1/16	1		5	59	1384
53	53	5/8	5/8	9/8	2	1	1/16		1/16	1		5	71	1372
53	53	11/16	11/16	9/8	3	1	1/16		1/16	1		1	55	1385
53	53	11/16	11/16	9/8	2	1	1/16		1/16	1		1	67	1373
53	53	3/4	3/4	9/8	4	1	1/8		1/8	1		1	43	1398
53	53	3/4	3/4	9/8	3	1	1/16		1/16	1		6	54	1386
53	53	3/4	3/4	9/8	1	1	1/8		1/8	1	-1	5	59	1365
53	53	3/4	3/4	9/8	2	1	1/16		1/16	1		6	66	1374
53	53	13/16	13/16	9/8	3	1	1/16		1/16	1		1	55	1387
53	53	13/16	13/16	9/8	2	1	1/16		1/16	1		1	67	1375
53	53	7/8	7/8	9/8	4	1	1/8		1/8	1		1	43	1399
53	53	7/8	7/8	9/8	3	1	1/16		1/16	1		-4	56	1388
53	53	7/8	7/8	9/8	1	1	1/8		1/8	1		5	59	1366
53	53	7/8	7/8	9/8	2	1	1/16		1/16	1		-4	68	1376
53	53	15/16	15/16	9/8	3	1	1/16		1/16	1		1	55	1389
53	53	15/16	15/16	9/8	2	1	1/16		1/16	1		1	67	1377
53	53	1	1	9/8	4	1	1/8		1/8	1		1	43	1400
53	53	1	1	9/8	3	1	1/16		1/16	1		-1	53	1390
53	53	1	1	9/8	2	1	1/16		1/16	1		-1	65	1378
53	53	1	1	9/8	1	1	1/8		1/8	1		1	67	1367
53	53	17/16	17/16	9/8	3	1	1/16		1/16	1		2	50	1391
53	53	17/16	17/16	9/8	2	1	1/16		1/16	1		2	62	1379
54	54	0	0	9/8	4	1	1/32		1/32	1		0	48	1410
54	54	0	0	9/8	3	1	1/4		1/4	1		-3	51	1409
54	54	0	0	9/8	2	1	1/8		1/8	1		0	60	1404
54	54	0	0	9/8	2	1	1/8		1/8	1		-3	63	1404
54	54	0	0	9/8	1	1	3/8		1/4	3/2		1	67	1401
54	54	1/32	1/32	9/8	4	1	1/32		1/32	1		5	47	1411
54	54	1/16	1/16	9/8	4	1	1/32		1/32	1		0	48	1412
54	54	3/32	3/32	9/8	4	1	1/32		1/32	1		2	50	1413
54	54	1/8	1/8	9/8	4	1	1/32		1/32	1		-3	51	1414
54	54	1/8	1/8	9/8	2	1	1/8		1/8	1		0	60	1405
54	54	1/8	1/8	9/8	2	1	1/8		1/8	1		-3	63	1405
54	54	5/32	5/32	9/8	4	1	1/32		1/32	1		2	50	1415
54	54	3/16	3/16	9/8	4	1	1/32		1/32	1		-3	51	1416
54	54	7/32	7/32	9/8	4	1	1/32		1/32	1		-1	53	1417
54	54	1/4	1/4	9/8	4	1	1/8		1/8	1		1	55	1418
54	54	1/4	1/4	9/8	2	1	1/8		1/8	1		0	60	1406
54	54	1/4	1/4	9/8	2	1	1/8		1/8	1		-3	63	1406
54	54	3/8	3/8	9/8	2	1	3/8		1/4	3/2		0	60	1407
54	54	3/8	3/8	9/8	2	1	3/8		1/4	3/2		-3	63	1407
54	54	3/8	3/8	9/8	1	1	3/8		1/4	3/2		0	72	1402
54	54	3/4	3/4	9/8	2	1	3/8		1/4	3/2		0	60	1408
54	54	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-3	63	1408
54	54	3/4	3/4	9/8	1	1	3/8		1/4	3/2		2	74	1403
55	55	0	0	9/8	4	1	1/32		1/32	1		-4	44	1426
55	55	0	0	9/8	3	1	3/8		1/4	3/2		-3	51	1423
55	55	0	0	9/8	2	1	3/8		1/4	3/2		0	60	1420
55	55	0	0	9/8	2	1	3/8		1/4	3/2		-3	63	1420
55	55	0	0	9/8	1	1	1/4		1/4	1		-3	75	1419
55	55	1/32	1/32	9/8	4	1	1/32		1/32	1		1	43	1427
55	55	1/16	1/16	9/8	4	1	1/32		1/32	1		-4	44	1428
55	55	3/32	3/32	9/8	4	1	1/32		1/32	1		-2	46	1429
55	55	1/8	1/8	9/8	4	1	1/32		1/32	1		0	48	1430
55	55	5/32	5/32	9/8	4	1	1/32		1/32	1		5	47	1431
55	55	3/16	3/16	9/8	4	1	1/32		1/32	1		0	48	1432
55	55	7/32	7/32	9/8	4	1	1/32		1/32	1		2	50	1433
55	55	1/4	1/4	9/8	4	1	1/8		1/8	1		-3	51	1434
55	55	3/8	3/8	9/8	3	1	3/8		1/4	3/2		-4	56	1424
55	55	3/8	3/8	9/8	2	1	3/8		1/4	3/2		0	60	1421
55	55	3/8	3/8	9/8	2	1	3/8		1/4	3/2		-3	63	1421
55	55	3/4	3/4	9/8	3	1	3/8		1/4	3/2		-2	58	1425
55	55	3/4	3/4	9/8	2	1	3/8		1/4	3/2		0	60	1422
55	55	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-3	63	1422
56	56	0	0	9/8	4	1	1/32		1/32	1		6	42	1442
56	56	0	0	9/8	3	1	1/4		1/4	1		0	60	1441
56	56	0	0	9/8	2	1	3/8		1/4	3/2		0	60	1438
56	56	0	0	9/8	2	1	3/8		1/4	3/2		2	62	1438
56	56	0	0	9/8	1	1	3/8		1/4	3/2		2	74	1435
56	56	1/32	1/32	9/8	4	1	1/32		1/32	1		4	40	1443
56	56	1/16	1/16	9/8	4	1	1/32		1/32	1		6	42	1444
56	56	3/32	3/32	9/8	4	1	1/32		1/32	1		1	43	1445
56	56	1/8	1/8	9/8	4	1	1/32		1/32	1		3	45	1446
56	56	5/32	5/32	9/8	4	1	1/32		1/32	1		1	43	1447
56	56	3/16	3/16	9/8	4	1	1/32		1/32	1		3	45	1448
56	56	7/32	7/32	9/8	4	1	1/32		1/32	1		-2	46	1449
56	56	1/4	1/4	9/8	4	1	1/8		1/8	1		0	48	1450
56	56	3/8	3/8	9/8	2	1	3/8		1/4	3/2		0	60	1439
56	56	3/8	3/8	9/8	2	1	3/8		1/4	3/2		2	62	1439
56	56	3/8	3/8	9/8	1	1	3/8		1/4	3/2		3	81	1436
56	56	3/4	3/4	9/8	2	1	3/8		1/4	3/2		0	60	1440
56	56	3/4	3/4	9/8	2	1	3/8		1/4	3/2		2	62	1440
56	56	3/4	3/4	9/8	1	1	3/8		1/4	3/2		2	86	1437
57	57	0	0	9/8	4	1	1/32		1/32	1		1	43	1458
57	57	0	0	9/8	3	1	3/8		1/4	3/2		2	50	1455
57	57	0	0	9/8	2	1	3/8		1/4	3/2		-2	58	1452
57	57	0	0	9/8	2	1	3/8		1/4	3/2		2	62	1452
57	57	0	0	9/8	1	1	1/4		1/4	1		-2	82	1451
57	57	1/32	1/32	9/8	4	1	1/32		1/32	1		6	42	1459
57	57	1/16	1/16	9/8	4	1	1/32		1/32	1		1	43	1460
57	57	3/32	3/32	9/8	4	1	1/32		1/32	1		3	45	1461
57	57	1/8	1/8	9/8	4	1	1/32		1/32	1		-2	46	1462
57	57	5/32	5/32	9/8	4	1	1/32		1/32	1		3	45	1463
57	57	3/16	3/16	9/8	4	1	1/32		1/32	1		-2	46	1464
57	57	7/32	7/32	9/8	4	1	1/32		1/32	1		0	48	1465
57	57	1/4	1/4	9/8	4	1	1/8		1/8	1		2	50	1466
57	57	3/8	3/8	9/8	3	1	3/8		1/4	3/2		1	55	1456
57	57	3/8	3/8	9/8	2	1	3/8		1/4	3/2		-2	58	1453
57	57	3/8	3/8	9/8	2	1	3/8		1/4	3/2		2	62	1453
57	57	3/4	3/4	9/8	3	1	3/8		1/4	3/2		3	57	1457
57	57	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-2	58	1454
57	57	3/4	3/4	9/8	2	1	3/8		1/4	3/2		2	62	1454
58	58	0	0	9/8	4	1	1/32		1/32	1		-3	39	1476
58	58	0	0	9/8	3	1	3/8		1/4	3/2		-2	58	1473
58	58	0	0	9/8	2	1	3/8		1/4	3/2		1	67	1470
58	58	0	0	9/8	1	1	3/8		1/4	3/2		-2	70	1467
58	58	1/32	1/32	9/8	4	1	1/32		1/32	1		2	38	1477
58	58	1/16	1/16	9/8	4	1	1/32		1/32	1		-3	39	1478
58	58	3/32	3/32	9/8	4	1	1/32		1/32	1		-1	41	1479
58	58	1/8	1/8	9/8	4	1	1/32		1/32	1		1	43	1480
58	58	5/32	5/32	9/8	4	1	1/32		1/32	1		-1	41	1481
58	58	3/16	3/16	9/8	4	1	1/32		1/32	1		1	43	1482
58	58	7/32	7/32	9/8	4	1	1/32		1/32	1		-4	44	1483
58	58	1/4	1/4	9/8	4	1	1/8		1/8	1		-2	46	1484
58	58	3/8	3/8	9/8	3	1	3/8		1/4	3/2		-3	63	1474
58	58	3/8	3/8	9/8	2	1	3/8		1/4	3/2		1	67	1471
58	58	3/8	3/8	9/8	2	1	3/8		1/4	3/2		-2	70	1471
58	58	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-3	75	1468
58	58	3/4	3/4	9/8	3	1	3/8		1/4	3/2		2	62	1475
58	58	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-1	65	1472
58	58	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-2	70	1472
58	58	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-1	77	1469
59	59	0	0	9/8	4	1	1/4		1/4	1		7	49	1488
59	59	0	0	9/8	3	1	1/4		1/4	1		7	61	1487
59	59	0	0	9/8	3	1	1/4		1/4	1		4	64	1487
59	59	0	0	9/8	2	1	1/4		1/4	1		1	67	1486
59	59	0	0	9/8	2	1	1/4		1/4	1		-2	70	1486
59	59	0	0	9/8	1	1	1/4		1/4	1		1	79	1485
60	60	0	0	9/8	4	1	1/4		1/4	1		2	50	1492
60	60	0	0	9/8	3	1	1/4		1/4	1		2	62	1491
60	60	0	0	9/8	2	1	1/4		1/4	1		-1	65	1490
60	60	0	0	9/8	2	1	1/4		1/4	1		3	69	1490
60	60	0	0	9/8	1	1	1/4		1/4	1		-1	77	1489
61	61	0	0	9/8	4	1	1/4		1/4	1		1	43	1496
61	61	0	0	9/8	3	1	1/4		1/4	1		-2	58	1495
61	61	0	0	9/8	2	1	1/4		1/4	1		2	62	1494
61	61	0	0	9/8	1	1	1/4		1/4	1		4	76	1493
62	62	0	0	9/8	4	1	1/4		1/4	1		3	45	1500
62	62	0	0	9/8	3	1	1/4		1/4	1		1	55	1499
62	62	0	0	9/8	2	1	1/4		1/4	1		7	61	1498
62	62	0	0	9/8	1	1	1/4		1/4	1		3	69	1497
63	63	0	0	9/8	4	1	1/8		1/8	1		2	50	1525
63	63	0	0	9/8	3	1	1/8		1/8	1		-1	53	1516
63	63	1/16	1/16	9/8	2	1	1/16		1/16	1		3	57	1501
63	63	1/8	1/8	9/8	4	1	1/8		1/8	1		2	50	1526
63	63	1/8	1/8	9/8	3	1	1/8		1/8	1		-1	53	1517
63	63	1/8	1/8	9/8	2	1	1/16		1/16	1		-2	58	1502
